ear_left,ear_right,ear_mean,ear_asymmetry,mar,mouth_width,mouth_height,corner_lift_left,corner_lift_right,corner_asymmetry,com_mej_left,com_mej_right,com_mej_mean,com_mej_asymmetry,brow_h_left,brow_h_right,brow_h_mean,ba,brow_angle_left,brow_angle_right,nose_width,philtrum_len,nasolabial_mean,d_0_1,d_0_2,d_0_3,d_0_4,d_0_5,d_0_6,d_0_7,d_0_8,d_0_9,d_1_2,d_1_3,d_1_4,d_1_5,d_1_6,d_1_7,d_1_8,d_1_9,d_2_3,d_2_4,d_2_5,d_2_6,d_2_7,d_2_8,d_2_9,d_3_4,d_3_5,d_3_6,d_3_7,d_3_8,d_3_9,d_4_5,d_4_6,d_4_7,d_4_8,d_4_9,d_5_6,d_5_7,d_5_8,d_5_9,d_6_7,d_6_8,d_6_9,d_7_8,d_7_9,d_8_9,label
0.3839706,0.2008251,0.2923978,0.1831455,0.2261807,0.8198008,0.1854231,0.1143416,-0.0724923,0.186834,1.415608,1.1112416,1.2634248,0.3043664,0.9091941,0.7328269,0.8210105,0.1763672,1.4698274,0.9650306,0.5002873,0.5645968,0.4324699,1.0,0.9091941,0.4901474,0.7916286,1.1872041,0.9162783,0.9510108,1.8235038,0.903277,0.4018587,0.7328269,0.9703225,1.0546654,1.4735616,1.2213636,1.0527464,1.6867282,0.4827857,0.9328513,1.2973585,1.5553251,1.3317136,1.430171,1.7147497,0.7528627,1.2800031,1.2643248,1.1436436,1.7291417,1.3627234,0.8000263,0.845771,0.5645968,1.8391009,1.5597551,0.8198008,0.4889025,1.415608,1.6167472,0.4171268,2.0292261,1.1112416,1.8109307,1.3981697,2.1319928,alegria
0.507123,0.3911535,0.4491382,0.1159695,0.0336836,0.7466109,0.0251485,0.0469406,-0.0110867,0.0580273,1.1471384,1.2841835,1.215661,0.137045,0.871274,0.8414395,0.8563567,0.0298345,1.3616761,1.2165323,0.474232,0.6041589,0.383206,1.0,0.871274,0.5094265,0.9136125,1.3144426,0.9235459,1.0794064,1.7059524,0.9885491,0.5074751,0.8414395,0.8119156,0.8511861,1.1578581,0.9449804,0.974275,1.7427036,0.4752453,0.8043733,1.2470796,1.346191,1.1988864,1.4347262,1.7799971,0.8406244,1.4101546,1.2396941,1.2354532,1.7167662,1.4650208,0.8427157,0.8122341,0.6041589,1.6689101,1.7683544,0.7466109,0.4088655,1.1471384,1.8170059,0.4147539,1.6330591,1.2841835,1.461478,1.6246499,2.0117048,alegria
0.499837,0.3072519,0.4035445,0.1925851,0.2194049,1.113226,0.2442472,-0.0134368,0.0737664,0.0872032,1.3782429,1.31628,1.3472614,0.0619629,0.9103233,0.8738678,0.8920955,0.0364555,1.012593,1.5464921,0.616189,0.5930517,0.4833793,1.0,0.9103233,0.5111291,0.976949,1.4294215,0.9938143,1.100504,1.9218774,1.1037962,0.5092337,0.8738678,1.0465104,1.0185914,1.4857786,1.1962207,1.1389572,1.8889994,0.5365351,1.0436228,1.4158076,1.635725,1.3977465,1.5926742,1.9342659,0.9721881,1.5682142,1.3926085,1.3228211,1.946443,1.5659837,0.9948356,0.963728,0.5930517,2.0318245,1.9302452,1.113226,0.6691734,1.3782429,2.0700606,0.5685278,2.1521306,1.31628,1.9046047,1.7588076,2.3737451,alegria
0.4887307,0.3620286,0.4253796,0.1267021,0.1724895,1.0621142,0.1832035,0.0373211,0.0331134,0.0042078,1.2968157,1.2597783,1.278297,0.0370374,0.9224007,0.9041249,0.9132628,0.0182758,1.3446654,1.3440136,0.5685482,0.6146393,0.4750403,1.0,0.9224007,0.5356504,0.9080534,1.3705169,0.9161903,1.0407823,1.8654588,1.1256395,0.5613182,0.9041249,0.9374414,0.9286431,1.3955196,1.065512,1.1008022,1.8902141,0.5345305,0.962152,1.3979994,1.5932114,1.3446414,1.584897,1.9608124,0.9111,1.547134,1.3587763,1.2959494,1.917859,1.6031053,0.9744959,0.9669248,0.6146393,1.9263707,1.9088359,1.0621142,0.5869994,1.2968157,2.004156,0.5833881,2.0270469,1.2597783,1.7517671,1.7227006,2.2872753,alegria
0.4382558,0.2375417,0.3378988,0.2007142,0.247776,1.003969,0.2487594,0.0096272,0.0579923,0.0483651,1.2436686,1.2763478,1.2600082,0.0326792,0.8383396,0.8790875,0.8587136,0.0407478,1.3177484,1.4563975,0.5570382,0.5834448,0.482185,1.0,0.8383396,0.5020784,0.9150879,1.3795153,0.9465186,1.0842584,1.8089259,1.0226055,0.532676,0.8790875,0.9269709,0.9524302,1.3812534,1.0929251,1.0012866,1.8437229,0.4699451,0.9249626,1.3706645,1.51383,1.3086604,1.4787495,1.7938731,0.9257428,1.5337325,1.3497718,1.3074093,1.8084989,1.4594416,0.9404629,0.9295887,0.5834448,1.8066649,1.8237366,1.003969,0.5752892,1.2436686,1.9981254,0.5652771,1.9557947,1.2763478,1.7007793,1.7293756,2.3118187,alegria
0.3626976,0.044919,0.2038083,0.3177786,0.4544306,0.9402003,0.4272558,0.018545,0.0179074,0.0006376,1.3010347,1.2771443,1.2890895,0.0238903,0.8537175,0.8221844,0.837951,0.0315331,1.313716,1.4365083,0.54518,0.5818717,0.5620134,1.0,0.8537175,0.5196668,0.8523387,1.3674253,1.0173762,0.9765044,1.7385574,1.0139957,0.5075212,0.8221844,0.8795314,1.0120319,1.438358,1.0103593,0.958503,1.8147552,0.4386553,0.8528145,1.3904885,1.5816841,1.2131302,1.4097123,1.7943226,0.8266086,1.5066921,1.4190962,1.1879177,1.6983041,1.4832731,0.9470683,0.9922051,0.5818717,1.7380517,1.7616739,0.9402003,0.5224837,1.3010347,1.924014,0.5590002,1.9308556,1.2771443,1.5928805,1.5997455,2.1845544,alegria
0.4320939,0.2566995,0.3443967,0.1753944,0.2669631,1.2720787,0.3395981,0.0922082,-0.0467529,0.138961,1.3579745,1.383728,1.3708512,0.0257535,0.8877876,0.8806189,0.8842033,0.0071687,1.5174629,1.1059162,0.6153136,0.6372032,0.6112945,1.0,0.8877876,0.5639227,1.0147601,1.655161,1.1202843,1.198159,2.0558797,1.0630371,0.5641147,0.8806189,1.0404068,1.1181623,1.5171656,1.1834843,1.2631867,1.8180962,0.4646427,1.0622493,1.6163152,1.7202952,1.4499334,1.7536068,1.8613039,1.0223742,1.8039353,1.555581,1.4338124,2.0781595,1.5734668,1.2326971,1.0314366,0.6372032,2.1574312,1.9274579,1.2720787,0.8266205,1.3579745,2.176452,0.6209159,2.2654778,1.383728,1.9840173,1.8085457,2.4045997,alegria
0.4449089,0.2845628,0.3647359,0.160346,0.2077396,1.0260102,0.213143,-0.0457292,0.1058808,0.1516099,1.2851177,1.2931806,1.2891492,0.0080629,0.9237214,0.8818063,0.9027638,0.0419151,0.9877406,1.3799888,0.5421972,0.5846007,0.4681828,1.0,0.9237214,0.5669558,0.940972,1.3580631,0.9255463,1.0698341,1.735375,1.0443632,0.5588305,0.8818063,0.9295613,0.9482547,1.4010269,1.0871914,0.9736496,1.8400603,0.4987372,0.9904732,1.4058035,1.5984047,1.3703411,1.4455778,1.8757817,0.9738841,1.5457067,1.3948753,1.3425892,1.7544647,1.5278516,0.8966341,0.9477574,0.5846007,1.7928196,1.8817368,1.0260102,0.5427557,1.2851177,1.9994494,0.5852542,1.9487193,1.2931806,1.6830057,1.7434057,2.179388,alegria
0.3861622,0.1404517,0.263307,0.2457105,0.1443529,1.2531024,0.180889,0.1214206,0.0064194,0.1150012,1.1363018,1.0825996,1.1094507,0.0537022,0.8560615,0.8645866,0.8603241,0.0085251,1.5212401,1.037996,0.6418148,0.6771558,0.5554765,1.0,0.8560615,0.5220146,0.9678106,1.5024079,0.9756266,1.1537526,1.9355551,1.0835256,0.5310341,0.8645866,0.9859442,1.0033181,1.4855411,1.1444014,1.1574629,1.8298244,0.4630664,0.9090192,1.4229224,1.5864655,1.3382587,1.6730309,1.8802784,0.8920646,1.6082984,1.3854338,1.3343626,1.9789193,1.5913618,1.1098549,1.0756307,0.6771558,1.9501507,1.8616861,1.2531024,0.6901612,1.1363018,1.9803825,0.7106957,2.0691783,1.0825996,1.7243814,1.6704991,2.2905716,alegria
0.5005535,0.4060355,0.4532945,0.094518,0.2005516,1.1034723,0.2213032,-0.0203247,0.1268987,0.1472234,1.2254912,1.3096307,1.2675609,0.0841396,0.9654505,0.9000021,0.9327263,0.0654484,0.8760545,1.3023654,0.6022038,0.7063451,0.5628788,1.0,0.9654505,0.6006925,0.9904093,1.4790224,1.1222649,1.2180244,1.7000286,1.2595835,0.5864067,0.9000021,0.9310728,1.1302655,1.5970726,1.223463,1.006512,2.0626053,0.5199638,1.0540484,1.6287339,1.870839,1.5770243,1.5370842,2.1616874,1.0807668,1.75505,1.667333,1.5665103,1.796231,1.7819419,0.9900381,1.1824067,0.7063451,1.7265276,2.0749589,1.1034723,0.5317488,1.2254912,2.1452451,0.722966,1.904232,1.3096307,1.6095216,1.9019802,2.2731967,alegria
0.4260482,0.2442695,0.3351588,0.1817788,0.1439,0.9722225,0.1399028,0.014878,0.0771176,0.0622396,1.128922,1.1420905,1.1355062,0.0131685,0.9057148,0.8219736,0.8638442,0.0837413,1.0687902,1.5545319,0.5852598,0.6448821,0.4687132,1.0,0.9057148,0.5379953,0.8967695,1.3457769,0.9492697,1.0680232,1.7200919,1.0816515,0.492035,0.8219736,0.8866389,0.9944809,1.4216597,1.1043692,0.9962612,1.8621937,0.4823842,0.8546321,1.3559384,1.5635359,1.3083964,1.4722595,1.9288402,0.8422825,1.4829635,1.3666551,1.2814983,1.7478264,1.5970389,0.9217562,0.9941629,0.6448821,1.6884209,1.8165658,0.9722225,0.5041282,1.128922,1.8642014,0.5730222,1.8026331,1.1420905,1.5241012,1.6140841,2.1327257,alegria
0.5423737,0.373904,0.4581388,0.1684697,0.1096339,0.9518571,0.1043558,0.0297559,0.0075363,0.0222196,1.1991541,1.2311366,1.2151453,0.0319826,0.8966169,0.9053383,0.9009776,0.0087214,1.3377616,1.3271534,0.5045616,0.5882206,0.430679,1.0,0.8966169,0.5476237,0.8704201,1.2799085,0.8723963,1.0411674,1.7518222,0.988774,0.5384356,0.9053383,0.8768471,0.8246102,1.3054334,1.0400968,0.965717,1.7880745,0.5170235,0.8920197,1.2600755,1.4802279,1.2950389,1.4290534,1.8056026,0.8926329,1.4516461,1.3147874,1.30343,1.7822983,1.4640124,0.855401,0.8741206,0.5882206,1.7514528,1.7623403,0.9518571,0.5288079,1.1991541,1.8916254,0.5240626,1.8756361,1.2311366,1.6443,1.660393,2.1780057,alegria
0.4024525,0.1684274,0.2854399,0.2340251,0.1532135,1.1115693,0.1703074,0.0570298,0.0659959,0.0089661,1.1427871,1.149274,1.1460305,0.0064869,0.8684897,0.8859038,0.8771968,0.0174141,1.2563049,1.3887963,0.6031975,0.6372687,0.5056924,1.0,0.8684897,0.5287615,0.9376851,1.3455232,0.8842133,1.0405019,1.901371,1.1307169,0.5349427,0.8859038,0.9539137,0.8353044,1.3746741,1.0397504,1.1573013,1.8625131,0.4866918,0.8347251,1.2558613,1.4827192,1.210524,1.671124,1.9324891,0.8345602,1.4620808,1.295626,1.2186587,1.9788509,1.6383349,1.0421296,1.0341751,0.6372687,1.9764294,1.9279369,1.1115693,0.6470142,1.1427871,1.916849,0.636504,1.978005,1.149274,1.7229901,1.6882047,2.2331783,alegria
0.4211434,0.2527721,0.3369577,0.1683713,0.2443455,1.0935102,0.2671943,0.0146451,-0.0016543,0.0162994,1.3413595,1.3421122,1.3417359,0.0007527,0.897672,0.8411732,0.8694226,0.0564989,1.3329108,1.3260154,0.6276655,0.6268576,0.5603601,1.0,0.897672,0.5126903,1.005088,1.5172186,1.1251952,1.1765677,1.7257119,1.0631311,0.5004565,0.8411732,0.9902193,1.1130637,1.5458416,1.1719181,0.9833599,1.8340263,0.500409,0.9971823,1.4969286,1.7098669,1.3946411,1.4328582,1.8829634,0.9762748,1.6397008,1.5091301,1.3683391,1.7320772,1.5389031,0.9974655,1.0472873,0.6268576,1.8243426,1.9042319,1.0935102,0.5833687,1.3413595,2.0545676,0.6295394,2.0053063,1.3421122,1.6995053,1.7580401,2.1228372,alegria
0.4027711,0.1382034,0.2704873,0.2645677,0.0723955,0.7575843,0.0548457,-0.1814849,0.0829102,0.2643951,1.544265,1.524799,1.534532,0.019466,0.8790355,0.9363479,0.9076917,0.0573124,0.5455934,1.1161806,0.510721,0.6749164,0.3968351,1.0,0.8790355,0.5177934,0.981218,1.3820668,0.9741023,1.0968151,1.8671706,1.2335503,0.5390477,0.9363479,0.8940576,1.140203,1.3502668,1.1812955,1.1361376,2.055903,0.5493197,0.8641583,1.4949096,1.5049151,1.363179,1.6304241,2.0603004,0.8797507,1.5831945,1.3188979,1.2962454,1.9921546,1.6974021,0.9487103,0.9623277,0.6749164,1.9037009,2.1155832,0.7575843,0.4959095,1.544265,2.1182927,0.4201011,1.9692354,1.524799,1.870928,1.8941057,2.4517919,alegria
0.4578297,0.2078634,0.3328465,0.2499664,0.0604887,0.8476569,0.0512737,-0.0150555,-0.0171559,0.0021004,1.5639547,1.4569704,1.5104625,0.1069843,0.8717707,0.8873823,0.8795765,0.0156116,1.3646161,1.2769334,0.5331731,0.6705164,0.493631,1.0,0.8717707,0.5204342,0.9834614,1.4629351,1.1432382,1.2178258,1.9284932,1.0692379,0.5072985,0.8873823,1.0069147,1.1607045,1.4863068,1.2740124,1.1647931,1.8203111,0.5108231,0.9843297,1.5054286,1.6416564,1.4627542,1.6272485,1.8561005,0.9549003,1.6337968,1.4946976,1.4326034,1.9829239,1.554301,0.9521387,0.9441641,0.6705164,2.0147324,1.892118,0.8476569,0.5216647,1.5639547,1.9835712,0.4434239,2.1156982,1.4569704,1.9489987,1.7746722,2.2668709,alegria
0.4255571,0.2276826,0.3266199,0.1978745,0.1947988,1.1350259,0.2211016,0.0312887,0.0296796,0.0016091,1.3854744,1.3458707,1.3656725,0.0396037,0.8743915,0.8886487,0.8815201,0.0142572,1.3775398,1.3712301,0.5830134,0.643692,0.5328393,1.0,0.8743915,0.5490591,0.9436854,1.5047839,1.057117,1.1571332,1.9703443,1.0642672,0.5344705,0.8886487,1.0006452,1.0770388,1.5106778,1.2078934,1.1588974,1.8705909,0.4839673,1.0096086,1.5117816,1.6689233,1.4406044,1.6320983,1.8645457,0.9975721,1.6968645,1.5102177,1.4392086,1.9831421,1.5397136,1.0617065,0.9885187,0.643692,2.0155803,1.8722104,1.1350259,0.6770305,1.3854744,2.1116282,0.5836228,2.2004573,1.3458707,1.9126597,1.7798655,2.453826,alegria
0.5038234,0.3224246,0.413124,0.1813988,0.1239126,0.9113703,0.1129303,-0.0236221,-0.0124935,0.0111287,1.4744033,1.4133803,1.4438918,0.061023,0.8834723,0.9010091,0.8922407,0.0175368,1.2870718,1.3794589,0.5113585,0.6702779,0.5157213,1.0,0.8834723,0.5429448,0.9377517,1.4830903,1.1238723,1.1926355,1.943958,1.00474,0.5508019,0.9010091,0.9746843,1.111934,1.456855,1.2084588,1.1520205,1.7671489,0.4984383,1.0125702,1.5449367,1.672543,1.4811814,1.6337736,1.7951244,0.9705014,1.6815358,1.5267966,1.4582539,1.9854837,1.4912741,0.9875589,0.9281361,0.6702779,1.9816372,1.7985154,0.9113703,0.5444341,1.4744033,1.9833158,0.4591402,2.0973176,1.4133803,1.8728409,1.7196491,2.2833284,alegria
0.3673774,0.1268325,0.247105,0.2405449,0.2056795,1.0960075,0.2254263,0.0313042,0.087551,0.0562467,1.097235,1.232924,1.1650795,0.135689,0.8753972,0.8488972,0.8621472,0.0265,1.1168095,1.5535251,0.6129126,0.6280547,0.5189342,1.0,0.8753972,0.5403274,0.9417359,1.3415835,0.8983561,1.0456412,1.8340206,1.2251718,0.5247971,0.8488972,0.9041727,0.851866,1.3866873,1.0203469,1.0954592,2.016858,0.4600473,0.8133409,1.2646281,1.5088481,1.2061188,1.5997277,2.0552425,0.8378362,1.4475656,1.329087,1.2200015,1.8781726,1.7368117,0.9968798,1.0751306,0.6280547,1.8576547,2.0409244,1.0960075,0.6021654,1.097235,2.069186,0.6724962,1.9028673,1.232924,1.6285968,1.8243767,2.365349,alegria
0.3522057,0.106395,0.2293003,0.2458107,0.19117,0.9810859,0.1875542,0.0005453,0.0400204,0.0394751,1.3423446,1.3358386,1.3390916,0.006506,0.8667787,0.8498347,0.8583067,0.016944,1.2049017,1.4353891,0.5402128,0.5927615,0.4785024,1.0,0.8667787,0.4927541,0.9508385,1.3390945,0.9276812,1.0421815,1.8236242,1.1026633,0.4923591,0.8498347,0.93361,0.921654,1.3706433,1.0386159,1.0694911,1.864005,0.4942245,0.851301,1.2632455,1.4691502,1.1960797,1.520584,1.888698,0.8557371,1.4283633,1.2779234,1.1899723,1.8334866,1.556325,0.911114,0.9632432,0.5927615,1.9011741,1.9498589,0.9810859,0.5202775,1.3423446,1.9964289,0.5686458,1.9891833,1.3358386,1.7288643,1.7608085,2.2202879,alegria
0.5158247,0.2997854,0.4078051,0.2160393,0.223127,1.0369956,0.2313817,0.1105572,-0.0100981,0.1206553,1.3021637,1.3047825,1.3034731,0.0026189,0.8781016,0.8735483,0.8758249,0.0045533,1.4873641,1.0258419,0.5047969,0.6427497,0.5097151,1.0,0.8781016,0.5306206,0.9472362,1.4822772,1.0711815,1.1641142,1.8603509,1.0293832,0.5015405,0.8735483,0.9569198,1.0269902,1.4393993,1.1567437,1.0876038,1.753867,0.5022834,0.9995539,1.4521374,1.6210265,1.4120472,1.5165047,1.7956513,0.9727743,1.6400747,1.472433,1.4106443,1.8767574,1.515276,1.0129519,0.9234899,0.6427497,1.9032445,1.7944856,1.0369956,0.620048,1.3021637,1.9249772,0.5091323,2.0348381,1.3047825,1.7737578,1.6537238,2.1492445,alegria
0.4879592,0.3254336,0.4066964,0.1625256,0.1857943,1.0019609,0.1861586,0.0454243,0.0605189,0.0150946,1.3340966,1.2692139,1.3016552,0.0648827,0.8596605,0.8688904,0.8642755,0.0092298,1.3473177,1.2784056,0.6190219,0.6614203,0.4900607,1.0,0.8596605,0.5025147,0.9912194,1.4666828,1.0498823,1.2108295,1.8531174,1.0568599,0.5085778,0.8688904,1.0457447,1.100289,1.4707518,1.2562795,1.0888132,1.8167685,0.4920437,1.0038581,1.4616548,1.5930557,1.4376522,1.5719588,1.8476333,0.9560703,1.6008653,1.4080305,1.4025888,1.8968901,1.5373583,1.0007384,0.9491201,0.6614203,1.9392227,1.8519836,1.0019609,0.5877492,1.3340966,1.9538241,0.5438393,2.0027622,1.2692139,1.8019571,1.7166676,2.2162682,alegria
0.410005,0.1927925,0.3013987,0.2172125,0.0303425,0.9211849,0.027951,-0.0091263,0.0723658,0.0814922,1.2461609,1.2649729,1.2555669,0.018812,0.8812249,0.8541489,0.8676869,0.027076,1.0877813,1.5361435,0.5030782,0.6949993,0.4628839,1.0,0.8812249,0.5497617,0.9515211,1.3632554,0.9351935,1.1339492,1.8444867,1.1290486,0.5303425,0.8541489,0.9170887,0.9843907,1.3509206,1.1426138,1.1099521,1.8804339,0.4615493,0.8416255,1.3555925,1.4841869,1.3367947,1.6241437,1.9488292,0.8638513,1.5031864,1.3321876,1.3392367,1.9030137,1.6539728,0.9456658,0.9687193,0.6949993,1.8553325,1.9344923,0.9211849,0.5134527,1.2461609,1.9297823,0.5285891,1.8738155,1.2649729,1.6817472,1.7300855,2.2164901,alegria
0.4058299,0.1858814,0.2958556,0.2199484,0.2385404,1.0748601,0.2563976,0.1044607,-0.0239637,0.1284245,1.2645399,1.3044328,1.2844863,0.0398929,0.8691955,0.8430319,0.8561137,0.0261636,1.5310027,1.0154747,0.5492089,0.6293293,0.5236821,1.0,0.8691955,0.5195975,0.9804142,1.4193481,1.0067112,1.1384603,1.7960692,1.0890829,0.4870114,0.8430319,0.9738268,1.0277541,1.4845972,1.1830181,1.0500448,1.8784749,0.4798787,0.9043993,1.3686408,1.5741386,1.3277419,1.5153598,1.8958526,0.9125425,1.5376348,1.3919818,1.3199962,1.8230748,1.5738317,0.975128,1.0199156,0.6293293,1.857491,1.9361216,1.0748601,0.6082498,1.2645399,2.0262878,0.6107665,1.9993675,1.3044328,1.7463341,1.7826682,2.2345301,alegria
0.4567166,0.2810974,0.368907,0.1756192,0.0527846,0.5665488,0.0299051,0.1354835,-0.1300408,0.2655243,1.0861357,1.2223788,1.1542573,0.136243,0.8327344,0.8492788,0.8410066,0.0165444,0.8052728,0.2363433,0.4344594,0.5186962,0.3045828,1.0,0.8327344,0.4566719,0.8083072,1.1686113,0.8925281,1.0016358,1.6724992,0.9068503,0.4677067,0.8492788,0.7783949,0.7820145,1.0799583,0.9279372,0.9081027,1.684073,0.4943475,0.7315673,1.0972274,1.2160876,1.1007138,1.3490143,1.6720038,0.7735037,1.2686863,1.1546046,1.1503337,1.6679512,1.3389749,0.7163778,0.6703041,0.5186962,1.5534141,1.5651301,0.5665488,0.3591291,1.0861357,1.6179749,0.2975674,1.5183562,1.2223788,1.4080766,1.4779978,1.9942263,alegria
0.4350311,0.1973122,0.3161716,0.2377189,0.0978527,0.9500127,0.0929613,-0.0448146,0.0555452,0.1003598,1.2988234,1.3102997,1.3045616,0.0114764,0.8567278,0.8854958,0.8711118,0.028768,0.9759695,1.5293118,0.4791269,0.6265347,0.4560905,1.0,0.8567278,0.4970874,0.9122791,1.4143985,1.0646945,1.1632245,1.8257046,0.9552343,0.5102736,0.8854958,0.9470608,1.0161628,1.4363887,1.1446261,1.0378896,1.711606,0.5053674,0.9499073,1.3948191,1.5844042,1.3744628,1.5084997,1.7226237,0.9486344,1.5707386,1.4400771,1.3945725,1.8522908,1.4010624,0.8978407,0.8824974,0.6265347,1.8174448,1.711048,0.9500127,0.4916546,1.2988234,1.8898273,0.5166774,1.9702377,1.3102997,1.675187,1.6472319,2.1371355,alegria
0.5160279,0.3808414,0.4484346,0.1351865,0.113177,0.8484702,0.0960273,-0.0090726,0.0611256,0.0701982,1.3738629,1.516132,1.4449975,0.1422691,0.9375117,0.859519,0.8985153,0.0779927,0.9707934,1.32991,0.546988,0.6910217,0.4845405,1.0,0.9375117,0.6006983,0.9682098,1.4037815,1.0458702,1.1654352,1.8180477,1.2889217,0.5695011,0.859519,0.9660996,1.1304911,1.4462637,1.2126108,1.0970332,2.0490888,0.4701767,0.9935163,1.5509845,1.6698019,1.4895934,1.6310098,2.1478245,1.0177896,1.6560356,1.5271276,1.4830468,1.8747527,1.8121004,0.9462195,0.9747018,0.6910217,1.8637298,2.1102134,0.8484702,0.4601241,1.3738629,2.1100251,0.4938369,1.9170184,1.516132,1.7162188,1.9187023,2.3265105,alegria
0.5703986,0.4031638,0.4867812,0.1672348,0.1139549,1.0192876,0.1161528,0.0902237,0.0074594,0.0827644,1.32157,1.2892061,1.305388,0.032364,0.9116317,0.9089106,0.9102711,0.0027211,1.5152963,1.0699257,0.5990683,0.6473425,0.4621824,1.0,0.9116317,0.5638181,0.9605947,1.4339281,0.9956781,1.1577127,1.9383523,1.0451058,0.5411431,0.9089106,0.988239,1.0092011,1.4111184,1.179883,1.1552013,1.8078774,0.5238314,1.0434137,1.4666084,1.6206162,1.4616313,1.6276797,1.8607153,1.0213653,1.6475719,1.4567977,1.4548204,1.9930784,1.5417062,0.9985177,0.9332245,0.6473425,1.9805885,1.8550122,1.0192876,0.6103153,1.32157,1.967176,0.5344566,2.0560552,1.2892061,1.8341369,1.72197,2.3002425,alegria
0.5322217,0.2629267,0.3975742,0.269295,0.0767919,0.816522,0.0627022,0.0662662,-0.0199229,0.086189,1.0670529,1.2545872,1.16082,0.1875343,0.857831,0.8882574,0.8730442,0.0304264,1.3869279,0.9742358,0.529276,0.6963146,0.427302,1.0,0.857831,0.4981765,0.9770164,1.4831692,0.9960186,1.24228,1.8623149,1.0245514,0.5049297,0.8882574,0.8581512,0.9979605,1.1910082,1.0562127,1.1221597,1.727269,0.5110311,0.8502372,1.4038545,1.3890815,1.3232568,1.6132962,1.7880485,0.9328211,1.623034,1.3263413,1.420738,1.9402807,1.4967633,0.9878991,0.8722637,0.6963146,1.7520196,1.8080185,0.816522,0.4590184,1.0670529,1.8622825,0.4810161,1.6211116,1.2545872,1.4582901,1.6893115,2.0734563,alegria
0.4293017,0.2051011,0.3172014,0.2242005,0.0956287,0.7193377,0.0687893,-0.0041177,-0.0088508,0.0047331,1.2380725,1.3220762,1.2800744,0.0840037,0.816248,0.8459149,0.8310815,0.0296668,1.3915498,1.1242935,0.4387889,0.5364682,0.4023069,1.0,0.816248,0.443651,0.8481131,1.2919232,0.8677862,1.0033439,1.6826061,0.9025024,0.4822542,0.8459149,0.7742059,0.8453695,1.1119976,0.8852324,0.8897979,1.6978201,0.4769614,0.7338164,1.190948,1.2307287,1.0811306,1.3041783,1.6345779,0.7614145,1.3545491,1.1167852,1.1134505,1.6376048,1.3010507,0.7972621,0.7218727,0.5364682,1.6055589,1.6749333,0.7193377,0.3974164,1.2380725,1.8453595,0.3778279,1.6810479,1.3220762,1.4790483,1.6024359,2.0550785,alegria
0.4979584,0.3503363,0.4241473,0.1476221,0.1662473,1.0052235,0.1671157,0.0853307,0.072915,0.0124157,1.1934177,1.2224256,1.2079217,0.0290079,0.9014945,0.9068776,0.9041861,0.0053831,1.4112769,1.2144164,0.5741068,0.6915958,0.482878,1.0,0.9014945,0.5494328,0.9546916,1.4248785,0.9485308,1.1522498,1.8683168,1.1151498,0.550591,0.9068776,0.9385451,0.9549242,1.3384868,1.1140867,1.1301926,1.8427002,0.5154631,0.9527225,1.4246036,1.5504599,1.4009451,1.6293529,1.9280993,0.9456968,1.6092393,1.3886598,1.4072715,1.9551842,1.6236944,1.0356343,0.9821053,0.6915958,1.9158485,1.9080647,1.0052235,0.5942468,1.1934177,1.9377476,0.5646841,1.8844728,1.2224256,1.6982277,1.7193384,2.1827804,alegria
0.4770871,0.3202875,0.3986873,0.1567996,0.2068921,1.1021783,0.228032,0.0383097,0.0454663,0.0071566,1.2209309,1.2877725,1.2543517,0.0668415,0.9091696,0.8576915,0.8834305,0.0514781,1.3164322,1.3536947,0.5771043,0.6432201,0.529602,1.0,0.9091696,0.5601655,1.0232819,1.4696105,1.0303754,1.1747142,1.8132979,1.1651358,0.535481,0.8576915,0.9461774,1.0368289,1.4768838,1.1444812,1.0745554,1.9527204,0.4808851,0.9699946,1.4706159,1.6587687,1.3990192,1.5710029,2.0171496,0.9872593,1.624946,1.4728899,1.3952758,1.8601361,1.689479,0.9940461,1.0752258,0.6432201,1.8365828,2.0199456,1.1021783,0.5900796,1.2209309,2.0839068,0.6630346,1.9657113,1.2877725,1.6828962,1.8314008,2.2944805,alegria
0.3711469,0.0619293,0.2165381,0.3092176,0.2677728,0.8214391,0.2199591,-0.0427559,0.0186573,0.0614133,1.2916976,1.3355932,1.3136454,0.0438956,0.8162378,0.7541959,0.7852169,0.0620419,1.0467907,1.4632979,0.4771273,0.5375379,0.4838723,1.0,0.8162378,0.4447774,0.9318434,1.2863356,0.9281225,1.0184725,1.6733702,0.9788404,0.4004093,0.7541959,0.8845522,0.9100535,1.2950811,1.0095106,0.8913658,1.7859551,0.4385792,0.750263,1.1219855,1.3096913,1.0546767,1.2644594,1.7248272,0.765611,1.2674793,1.1588808,1.0524416,1.5617704,1.3992942,0.8297026,0.8868555,0.5375379,1.7013216,1.8264059,0.8214391,0.4662989,1.2916976,1.9002704,0.4862183,1.8228541,1.3355932,1.6128744,1.6871508,2.1192039,alegria
